GENE001,GENE002,GENE003,GENE004,GENE005,GENE006,GENE007,GENE008,GENE009,GENE010,GENE011,GENE012,GENE013,GENE014,GENE015,GENE016,GENE017,GENE018,GENE019,GENE020,GENE021,GENE022,GENE023,GENE024,GENE025,GENE026,GENE027,GENE028,GENE029,GENE030,GENE031,GENE032,GENE033,GENE034,GENE035,GENE036,GENE037,GENE038,GENE039,GENE040,GENE041,GENE042,GENE043,GENE044,GENE045,GENE046,GENE047,GENE048,GENE049,GENE050
0.11522769675067682,0.11646012444643196,0.1343171971603067,-1.0377210319717518,1.2989981992440032,0.0,0.7223739709607787,0.0,0.0,0.0,0.0,0.0,-0.31875838598611095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3176878329483165,0.0,0.0,-0.32080336418183997,0.05391460804359258,-0.19621498915560606,0.0,0.0,0.0,0.0,0.6105741908538217,0.0,-0.33959661914293354,0.0,0.0,0.0,0.0,-1.0070286147609493,0.05415741896332174,0.8295716763793302,0.0,0.0,0.0,0.0,-1.0281722548864427,-0.18167821794767844,-0.5940931428551135,0.0,-3.10395054150075,0.0
0.15808928728809735,0.2754123678089297,0.0,-0.5077013082639601,0.0,0.0,1.176363855049974,0.0,0.0,0.0,0.0,0.0,0.0,-0.27130788083485424,0.0,0.0,0.0,0.0,0.0,0.0,-1.0069176890799965,0.0,0.0,0.0,0.0,-1.7512072788962647,0.0,0.0,-1.2239947673140066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0071884704617644,-2.194944922298114,0.0,0.0,-2.367889437633586,0.0
0.9852809812675273,0.32592312448604294,0.0,0.0,0.0,-0.2076308201714983,0.41065372665178285,0.0,0.0,0.0,0.0,-2.3362409930703545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4410521737350535,0.0,0.0,0.0,0.624407418622472,-0.18777586526954404,0.0,0.0,-0.4574044357398234,0.0,2.476110695428442,-0.9704221010033358,0.0,-0.9859830134024914,0.0,0.0,0.0,0.0,0.0,0.7326327730867584,0.0,0.0,0.0,0.0,-1.2997558672237302,0.0,-0.38378034177686504,-0.4036608720679878,0.0,0.2729680974550576
0.003957135169389479,0.016610381622548697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27785530290563243,0.0,-1.2173255681302972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4673090895479604,0.5948233097738082,0.0,0.8554776652201225,0.0,-1.5974914274308303,0.0,0.0,-1.3608263209566942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11140218941314599,0.0,0.7108812331102693,0.0,-0.44493699917588625,0.0,0.0,-1.1383869624361453,-3.0755309628261163,0.0
0.11799995721338798,0.17469886437432786,0.0,-1.8621356347786058,0.9768553803691283,0.8539807679384316,0.0,0.0,0.0,-1.5414628111816333,0.0,-0.8208772162140171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5083243650642757,0.0,0.4973899180267483,0.0,0.7911758677346901,-0.6320299319211418,0.0,0.0,-2.074225363739088,0.0,0.0,-0.15948745938972278,0.0,0.0,0.0,-0.33164018582466775,0.0,-0.21923959633286105,0.0,0.0,-0.5756235478276419,0.0,0.0,0.0,0.0,-0.5479888928043113,0.0,0.0,-0.21138710120363646,0.0
0.0,0.0,0.0,0.0,0.644008692858447,0.0,0.863032773908295,0.0,0.0,-1.214297255387252,0.0,-1.065533881203034,0.0,-0.5033414083332531,0.0,0.0,0.0,0.0,0.0,0.0,-1.6454164021298976,0.0,0.0,-0.4039534040701878,0.0,-2.281590005153167,0.0,-0.9566207650625894,0.0,0.0,0.0,0.0,0.0,0.0,-0.16440700563441646,0.0,0.0,0.1647458672439918,0.0,-0.03472475731213769,0.0,0.22505830803292276,0.5190975001163849,0.0,-0.838786131387169,0.0,0.0,0.0,-0.231276615327065,0.3945761780977761
0.0,0.0,1.626773432198044,-0.9584721870119313,0.0,0.0,0.5623781943666019,0.18740243461790757,-0.760677330584008,-1.1784486954048066,-0.13698951583126864,-1.3647661431575207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2272169980380678,0.0,0.0,0.0,0.0,0.8986023865890707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6820439720977194,0.0,0.0,0.12202794292441924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6687949238480243,0.08626875058972133,0.0,0.0,0.4450947172874066,0.159954030458004,0.0,0.0,0.0,0.0,-0.21285011954781016,-1.7719944911995296,0.0,0.0,0.0,0.0,0.0,0.0,0.37674683816914656,0.0,-2.1155344037320054,0.0,0.0,0.0,0.49916601810363337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7130806448665254,-0.26154406049782175,0.0,0.0,0.0,0.0,0.04944077342273573,0.0,0.0,0.0,0.0,-1.369707444076878,-1.512478795103416,0.0,-0.2929458833974924,-1.5348901221187985,0.0
1.431013625035833,0.0,0.0,0.0,0.0,0.0,0.0,-0.7030587018017456,0.0,-0.39785710854348655,0.0,-2.5271908673265413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4656485322343981,1.6434871623668212,0.0,-0.3497288975734513,0.0,0.0,0.09713011496852628,0.0,-1.1039044456631304,-0.0068897997227348965,0.0,-1.9301092119017629,0.0,0.0,0.0,0.0,0.0,0.04566374611789029,0.0,0.0,0.0,0.0,0.0,-0.412976632856005,0.0,0.0,0.0,0.0,-0.5324010398723611,1.2242032958039164
0.0,0.0,0.3139996697226618,0.0,0.0,0.0,0.0,0.0,-0.4003326941355435,0.0,0.0,-2.1828485966255515,0.0,0.0,0.0,-0.018140164796612936,0.0,0.0,0.0,0.0,-0.3349120361158361,0.0,-1.608897976093444,-0.17621172926919584,0.39788965506596274,0.0,0.0,0.0,-0.22703121969176,-0.10779861866363384,1.369626074784,0.0,0.0,-0.6723478978487606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13831544526834616,0.0,0.0,-0.9947081277077989,0.0,0.0,-1.9541112330518653,0.338225022362572
1.4873069852630068,0.9400235151733632,0.0,-0.5073676099348591,0.4063239318240968,0.23727076161607294,0.682321548309242,0.0,0.0,-0.9211947940394084,0.0,-0.1397172867763029,0.0,0.0,0.0,-0.5997289833134443,0.0,0.0,0.0,0.0,0.0,0.7699235617597848,0.0,0.0,0.0,0.0,0.0,0.0,-2.212367665919317,0.0,0.0,-0.6092052350697519,0.0,0.0,0.0,0.0,0.0,0.0,-0.002716525384622783,0.0,0.0,0.0,0.0,0.0,-1.029490148929995,-0.005332429970298097,0.0,0.0,-2.154314302728787,0.0
0.0,2.0712149782674216,0.0,-0.09893774526158428,0.40563626431231464,0.0,0.4618309733139906,0.0,0.0,-1.0801287210922181,0.0,-0.9983138791180075,0.0,0.0,0.0,-1.3015676283146078,0.0,0.0,0.0,0.0,-1.640350878908537,0.33990200834197437,0.0,-0.4646773558590775,0.0,-1.1579491536972488,0.4674910968682629,-0.3576373588739954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4799296389603818,0.0
0.0,0.0,1.3127433242909643,-0.5146701016365397,0.615054583548292,2.105579540965428,0.0,0.0,0.0,-0.7762473648654792,0.0,0.0,-0.04772783618855555,-0.23735837574688082,0.0,-0.2408895415072856,0.0,0.0,0.0,0.0,-1.2705719152195247,0.5418123448473755,0.0,0.0,0.0,0.0,0.0,-0.24852695631306584,-0.02852768806483322,0.0,0.702879718009312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237270358635412,0.21606979707364998,0.0,-0.9963748735556937,0.0,0.0,0.0,-2.3846856316988854,0.0
0.0,1.3528821058565417,0.7305021884281407,0.0,0.0,0.0,0.8544396696402193,0.0,0.0,-1.0110872011902603,0.0,0.0,0.0,0.012756080071681719,0.0,0.0,0.0,0.0,0.0,0.0,-0.09579770438401111,0.0,0.0,-1.6587975832901072,0.0,-0.24507403478998666,1.1562499803480413,0.0,-0.33654213673418226,0.0,1.0473712987506625,-0.15273452664352818,0.0,0.0,0.0,0.0,-0.7263981909414469,0.0,-0.1281160111863319,0.0,0.0,0.0,1.0445551396725485,0.0,-1.1661117117295947,0.0,0.3454806415533692,0.0,-1.7533243453892107,0.0
0.0,0.9885111608917962,0.195655552409868,-0.9109469508491451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.994115271876318,0.0,0.0,0.0,-0.010378218965172875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9109619783157705,0.0,0.5603031988245379,0.0,-1.027610225680946,0.0,0.4300047399313679,0.0,0.0,-0.0644870708990889,0.0,0.0,0.0,0.0,0.0,0.818090750306227,0.0,0.0,0.0,0.0,-0.8020184253276809,0.0,0.0,-0.5916310905088238,-1.7816754374577937,1.4245062434668927
0.0,1.2271748773623241,0.06643943591118676,0.0,0.0,0.0,0.3724633247068616,-0.1467413833360756,0.0,-1.0187911741152937,0.0,-0.9086724032367023,0.0,0.0,0.0,-0.888694579668449,-0.2378910500064052,0.0,0.0,0.0,-0.7985928205223282,0.3098493286177936,0.0,-0.41199325402964676,0.0,0.0,1.2366121755923283,0.0,-1.1087715721103995,0.0,0.0,0.0,0.0,0.0,-0.3900581591018681,-0.23028235054654267,0.0,0.0,0.0,0.0,0.0,0.0,1.219175515717621,0.0,-1.7314409603876488,0.0,0.614572523042503,-0.16689784454402284,-1.2523242654543258,0.0
0.009752097159191724,0.7475399553959817,0.6058226776685721,-0.33023358580377893,0.0,0.0,0.4526851922731599,0.0,0.0,-1.2886545930064153,0.0,-1.2275113070246182,0.0,-0.005654426429648032,0.21556785602087092,0.0,0.0,0.0,0.0,0.0,-0.36172704988344917,0.0,0.0,0.0,0.5914918835603413,0.0,0.7882641548956001,0.0,-2.0703201741907185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09027663785065392,0.0,-0.6237174833045731,0.0,0.10882253123252104,0.0,0.0,-1.6118491990473978,0.0,0.0,-1.6798032554796807,0.0
0.0,1.3413890897391876,2.1624240179863934,0.0,0.8716545399711748,0.0,0.0,0.0,0.0,0.0,0.0,-0.40973855435568246,0.0,0.0,0.0,0.0,-0.9967925598450594,0.0,1.4004927610902762,0.0,0.0,0.0,0.0,-0.2556735622475568,0.0,-0.5149967837332879,0.0,0.0,-0.8316990715362425,-0.7711950756127455,0.010421318337635316,-0.35828927778843256,0.0,-0.5148695451767756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18135352184189518,-0.752264141915299,0.0,0.0,0.0,-0.9439583298861316,0.296416296539774
0.0,0.7140016273492641,0.0,0.0,0.19514415081599598,0.0,0.0,0.0,0.0,0.0,0.0,-2.385989160589938,0.16146615331372552,0.0,0.0,0.0,0.0,0.0,1.3583668134106839,0.0,-0.9200423755473721,0.0,0.0,-0.45349350098979857,0.0,0.0,0.0,0.0,-0.3432749110697558,0.0,0.0,-0.5560932724248063,0.0,0.0,-0.023156312480925378,0.0,-0.7696598229848792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.363959634776818,-0.06614298495494844,0.0,-0.2265811048388068,-2.8107302261369385,0.6222698946412423
0.7273122679040184,1.4077444060425934,0.006508940491406224,0.0,1.2603691029064221,0.0,0.291404688084617,0.0,0.0,-0.7541333219066046,0.0,-0.8214654855241658,0.0,0.0,0.0,-0.5304670102383308,0.0,0.0,0.0,0.0,-0.6771629201646012,0.0,0.0,-0.5479996256784503,0.5525500487786511,-0.5677810999748145,0.33793165721967,0.0,-1.3617395781322656,0.0,0.12859719185222163,-0.37731088925283396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9226141650329084,-1.89386743326103,1.3997332923333539
0.0,1.224762825595402,0.0,0.0,0.0,0.0,0.0,1.1277325925455188,0.0,-0.5519446622720909,0.0,-1.3655880503999467,0.0,0.0,0.4392098109738047,0.0,0.0,0.0,0.0,0.0,-0.38458842078248473,0.0,0.0,0.0,0.0,-0.10669509588939059,0.2406931140626867,0.0,-1.027947715852429,0.0,0.0,-0.5856662405940374,0.0,-0.566065647880943,0.0,0.0,0.0,0.0,0.0,0.8764015509983815,0.0,0.0,0.0,0.0,-0.5094199218535924,-0.43759276970967015,0.0,0.2583981741409385,-3.0808842343341087,0.0008055725616680857
0.0,1.3825735823172434,0.0,-0.2593326554936326,0.5723983337178435,0.0,0.2800014105950286,0.0,0.0,-1.1455562959584886,0.0,-0.8911463086898838,0.0,-0.4358452972531683,0.0,-0.4611910716469355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1041637612140534,0.0,-0.6438206681445592,0.25742524319905313,0.0,0.0,1.439285295185522,0.0,-1.0115488183026322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7252976701079626,0.0,-0.44970017816614755,0.0,0.0,0.0,-1.4003360177669972,0.8226075732401945
0.0,0.26673358321173657,0.016656978350816514,0.0,1.3465004841143438,0.0,0.18627032666986998,0.0,0.0,-1.127032873418961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8270695327042487,0.0,0.0,-0.4939425717800939,0.0,0.0,0.0,0.0,-2.3309571338099446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412654851836715,0.2485606158289499,0.0,0.3350045289240522,0.0,0.0,0.0,0.0,0.0,-0.04971146901966378,-2.9437710849606105,0.0
0.19932789663675599,0.6048598401490387,0.0,-0.6986247526104417,0.0,0.0,0.8993185804022875,0.0,0.0,0.0,0.0,0.0,0.0,-1.562475725901619,0.0,-0.34406955374814574,0.0,0.0,0.0,0.0,0.0,0.12548913633404288,0.0,-0.20432724612281453,0.0,-1.6977409229759777,0.44275589745484717,0.0,-0.38097711398168205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8207269379367275,0.0,0.0,0.7830354843631487,-0.13791100037826748,0.0,-1.1716798180166876,0.0,0.0,-2.4133923339231025,0.10664781384859416
0.809212683309781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4189121323812457,0.0,0.2620058871680891,0.0,0.0,0.0,0.0,0.0,0.0,-1.840876146417524,0.0,0.0,0.0,0.0,-0.7546824594995446,0.0,0.0,0.0,0.0,0.5950951112935731,-0.5253762082767823,0.0,-1.3834725820419813,-0.04890679777230697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.145348733999507,-1.0248270814584284,0.0,0.0,-1.6596977643672701,0.0
0.0,3.519279078107312,1.0732039220236682,0.0,1.0104537604265644,0.0,0.17037890364677755,0.0,0.0,-1.2030005320077832,0.0,0.0,-0.23241090212653448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.501285946211487,0.0,0.0,-0.8079546933141589,0.7881391430725185,0.0,-1.0304231843319476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07880564638724555,0.0,0.0,0.0,0.0,-0.25380599973220713,0.0
